event_id,customer_id,timestamp,event_type,page_url,session_id,device_type,browser,ip_address,user_agent
EVT_00000183,CUST_000059,2025-07-25 09:55:56,search,/page/19,SESS_000158,mobile,Chrome,158.153.130.99,Mozilla/5.0 (compatible)
EVT_00000184,CUST_000474,2025-06-28 09:55:56,purchase_start,/page/48,SESS_001835,desktop,Firefox,83.155.122.129,Mozilla/5.0 (compatible)
EVT_00000185,CUST_000155,2025-09-03 09:55:56,click,/page/7,SESS_001661,mobile,Safari,252.183.22.130,Mozilla/5.0 (compatible)
EVT_00000186,CUST_000662,2025-08-19 09:55:56,login,/page/16,SESS_001450,desktop,Edge,135.134.157.41,Mozilla/5.0 (compatible)
EVT_00000187,CUST_000373,2025-07-25 09:55:56,page_view,/page/25,SESS_000838,mobile,Chrome,203.162.166.86,Mozilla/5.0 (compatible)
EVT_00000188,CUST_000068,2025-07-30 09:55:56,login,/page/36,SESS_001390,desktop,Safari,186.219.169.247,Mozilla/5.0 (compatible)
EVT_00000189,CUST_000929,2025-06-25 09:55:56,search,/page/10,SESS_000683,desktop,Firefox,235.90.80.248,Mozilla/5.0 (compatible)
EVT_00000190,CUST_000672,2025-06-13 09:55:56,purchase_complete,/page/26,SESS_000265,mobile,Chrome,80.144.97.165,Mozilla/5.0 (compatible)
EVT_00000191,CUST_000811,2025-07-30 09:55:56,search,/page/9,SESS_001373,mobile,Chrome,166.172.109.131,Mozilla/5.0 (compatible)
EVT_00000192,CUST_000371,2025-09-08 09:55:56,page_view,/page/20,SESS_000370,tablet,Safari,243.197.125.50,Mozilla/5.0 (compatible)
EVT_00000193,CUST_000232,2025-08-24 09:55:56,logout,/page/5,SESS_000606,mobile,Chrome,130.198.139.214,Mozilla/5.0 (compatible)
EVT_00000194,CUST_000757,2025-07-05 09:55:56,login,/page/43,SESS_000690,mobile,Firefox,153.97.40.42,Mozilla/5.0 (compatible)
EVT_00000195,CUST_000186,2025-06-14 09:55:56,search,/page/40,SESS_001657,tablet,Edge,12.106.94.174,Mozilla/5.0 (compatible)
EVT_00000196,CUST_000737,2025-08-11 09:55:56,click,/page/40,SESS_000584,mobile,Edge,60.137.62.80,Mozilla/5.0 (compatible)
EVT_00000197,CUST_000989,2025-07-12 09:55:56,search,/page/13,SESS_000754,mobile,Edge,119.197.73.200,Mozilla/5.0 (compatible)
EVT_00000198,CUST_000392,2025-07-08 09:55:56,purchase_start,/page/27,SESS_001979,desktop,Firefox,206.155.36.224,Mozilla/5.0 (compatible)
EVT_00000199,CUST_000257,2025-09-04 09:55:56,purchase_complete,/page/31,SESS_001791,desktop,Chrome,183.217.133.218,Mozilla/5.0 (compatible)
EVT_00000200,CUST_000128,2025-08-05 09:55:56,login,/page/49,SESS_000329,desktop,Firefox,213.112.24.243,Mozilla/5.0 (compatible)
EVT_00000201,CUST_000933,2025-08-13 09:55:56,search,/page/29,SESS_001812,desktop,Chrome,107.14.102.129,Mozilla/5.0 (compatible)
EVT_00000202,CUST_000383,2025-08-11 09:55:56,click,/page/6,SESS_000768,desktop,Safari,239.26.215.183,Mozilla/5.0 (compatible)
EVT_00000203,CUST_000666,2025-07-30 09:55:56,search,/page/10,SESS_000282,desktop,Edge,179.213.36.195,Mozilla/5.0 (compatible)
EVT_00000204,CUST_000723,2025-07-12 09:55:56,click,/page/40,SESS_000011,tablet,Chrome,66.56.214.39,Mozilla/5.0 (compatible)
EVT_00000205,CUST_000562,2025-06-25 09:55:56,purchase_start,/page/28,SESS_000228,mobile,Firefox,78.32.13.62,Mozilla/5.0 (compatible)
EVT_00000206,CUST_000430,2025-06-21 09:55:56,search,/page/40,SESS_000937,desktop,Edge,153.138.5.162,Mozilla/5.0 (compatible)
EVT_00000207,CUST_000528,2025-06-29 09:55:56,logout,/page/46,SESS_000295,desktop,Chrome,158.91.62.147,Mozilla/5.0 (compatible)
EVT_00000208,CUST_000427,2025-08-18 09:55:56,purchase_complete,/page/43,SESS_000176,mobile,Safari,18.245.135.140,Mozilla/5.0 (compatible)
EVT_00000209,CUST_000520,2025-07-08 09:55:56,purchase_start,/page/2,SESS_000800,mobile,Chrome,163.100.252.96,Mozilla/5.0 (compatible)
EVT_00000210,CUST_000260,2025-09-08 09:55:56,page_view,/page/5,SESS_000707,desktop,Chrome,198.149.189.194,Mozilla/5.0 (compatible)
EVT_00000211,CUST_000341,2025-08-24 09:55:56,login,/page/23,SESS_001119,desktop,Firefox,213.200.176.119,Mozilla/5.0 (compatible)
EVT_00000212,CUST_000713,2025-07-11 09:55:56,purchase_complete,/page/12,SESS_001662,desktop,Edge,10.76.52.12,Mozilla/5.0 (compatible)
EVT_00000213,CUST_000811,2025-08-16 09:55:56,login,/page/21,SESS_001912,desktop,Edge,254.209.140.122,Mozilla/5.0 (compatible)
EVT_00000214,CUST_000260,2025-09-06 09:55:56,search,/page/42,SESS_000392,desktop,Chrome,222.168.85.70,Mozilla/5.0 (compatible)
EVT_00000215,CUST_000128,2025-07-25 09:55:56,click,/page/26,SESS_001523,desktop,Edge,87.250.48.128,Mozilla/5.0 (compatible)
EVT_00000216,CUST_000709,2025-07-09 09:55:56,page_view,/page/34,SESS_000547,mobile,Edge,21.111.155.255,Mozilla/5.0 (compatible)
EVT_00000217,CUST_000843,2025-08-18 09:55:56,purchase_start,/page/19,SESS_000658,desktop,Safari,170.76.79.115,Mozilla/5.0 (compatible)
EVT_00000218,CUST_000618,2025-07-18 09:55:56,logout,/page/45,SESS_000910,desktop,Chrome,187.223.234.91,Mozilla/5.0 (compatible)
EVT_00000219,CUST_000630,2025-07-17 09:55:56,page_view,/page/41,SESS_001621,tablet,Chrome,172.164.104.94,Mozilla/5.0 (compatible)
EVT_00000220,CUST_000526,2025-06-16 09:55:56,logout,/page/2,SESS_000293,mobile,Edge,9.33.18.61,Mozilla/5.0 (compatible)
EVT_00000221,CUST_000798,2025-06-20 09:55:56,page_view,/page/24,SESS_000785,tablet,Chrome,155.40.174.116,Mozilla/5.0 (compatible)
EVT_00000222,CUST_000972,2025-07-25 09:55:56,page_view,/page/29,SESS_001563,desktop,Firefox,136.94.102.81,Mozilla/5.0 (compatible)
EVT_00000223,CUST_000666,2025-08-06 09:55:56,logout,/page/8,SESS_000054,mobile,Edge,133.100.234.144,Mozilla/5.0 (compatible)
EVT_00000224,CUST_000121,2025-08-08 09:55:56,search,/page/17,SESS_001442,desktop,Safari,178.235.126.52,Mozilla/5.0 (compatible)
EVT_00000225,CUST_000126,2025-08-24 09:55:56,search,/page/5,SESS_000926,desktop,Edge,23.208.175.248,Mozilla/5.0 (compatible)
EVT_00000226,CUST_000866,2025-08-01 09:55:56,purchase_complete,/page/23,SESS_001454,desktop,Safari,229.77.218.41,Mozilla/5.0 (compatible)
EVT_00000227,CUST_000729,2025-06-12 09:55:56,purchase_complete,/page/41,SESS_000357,mobile,Firefox,32.253.52.203,Mozilla/5.0 (compatible)
EVT_00000228,CUST_000143,2025-08-11 09:55:56,search,/page/32,SESS_000054,desktop,Safari,120.206.252.142,Mozilla/5.0 (compatible)
EVT_00000229,CUST_000133,2025-06-24 09:55:56,login,/page/5,SESS_000634,desktop,Edge,135.106.197.105,Mozilla/5.0 (compatible)
EVT_00000230,CUST_000844,2025-06-29 09:55:56,login,/page/9,SESS_001992,desktop,Chrome,116.120.175.133,Mozilla/5.0 (compatible)
EVT_00000231,CUST_000353,2025-08-25 09:55:56,search,/page/50,SESS_001130,mobile,Firefox,197.248.34.111,Mozilla/5.0 (compatible)
EVT_00000232,CUST_000515,2025-09-03 09:55:56,search,/page/8,SESS_001062,desktop,Firefox,42.83.240.182,Mozilla/5.0 (compatible)
EVT_00000233,CUST_000231,2025-07-28 09:55:56,purchase_start,/page/19,SESS_001733,desktop,Firefox,163.245.142.71,Mozilla/5.0 (compatible)
EVT_00000234,CUST_000129,2025-06-22 09:55:56,page_view,/page/40,SESS_001093,desktop,Firefox,152.242.149.40,Mozilla/5.0 (compatible)
EVT_00000235,CUST_000176,2025-06-18 09:55:56,purchase_start,/page/47,SESS_001848,mobile,Chrome,212.222.8.21,Mozilla/5.0 (compatible)
EVT_00000236,CUST_000047,2025-06-20 09:55:56,search,/page/37,SESS_000543,mobile,Edge,159.164.8.128,Mozilla/5.0 (compatible)
EVT_00000237,CUST_000911,2025-06-22 09:55:56,purchase_start,/page/19,SESS_001315,tablet,Edge,63.207.207.176,Mozilla/5.0 (compatible)
EVT_00000238,CUST_000416,2025-08-03 09:55:56,click,/page/5,SESS_001411,desktop,Edge,107.124.119.53,Mozilla/5.0 (compatible)
EVT_00000239,CUST_000349,2025-06-25 09:55:56,logout,/page/21,SESS_001765,mobile,Safari,250.103.34.195,Mozilla/5.0 (compatible)
EVT_00000240,CUST_000380,2025-07-07 09:55:56,purchase_start,/page/7,SESS_000654,desktop,Chrome,69.116.64.37,Mozilla/5.0 (compatible)
EVT_00000241,CUST_000100,2025-09-04 09:55:56,page_view,/page/25,SESS_001770,mobile,Firefox,247.222.231.41,Mozilla/5.0 (compatible)
EVT_00000242,CUST_000834,2025-07-31 09:55:56,purchase_start,/page/47,SESS_000641,desktop,Firefox,128.255.132.120,Mozilla/5.0 (compatible)
EVT_00000243,CUST_000511,2025-08-02 09:55:56,click,/page/2,SESS_000185,tablet,Edge,248.62.56.150,Mozilla/5.0 (compatible)
EVT_00000244,CUST_000362,2025-09-04 09:55:56,login,/page/19,SESS_001014,mobile,Edge,74.138.3.217,Mozilla/5.0 (compatible)
EVT_00000245,CUST_000111,2025-07-17 09:55:56,logout,/page/17,SESS_001490,desktop,Edge,94.12.103.14,Mozilla/5.0 (compatible)
EVT_00000246,CUST_000584,2025-07-01 09:55:56,logout,/page/24,SESS_001134,desktop,Edge,130.116.196.141,Mozilla/5.0 (compatible)
EVT_00000247,CUST_000287,2025-06-23 09:55:56,purchase_complete,/page/40,SESS_000244,desktop,Chrome,101.96.204.253,Mozilla/5.0 (compatible)
EVT_00000248,CUST_000348,2025-07-01 09:55:56,page_view,/page/49,SESS_000296,desktop,Edge,129.11.12.10,Mozilla/5.0 (compatible)
EVT_00000249,CUST_000141,2025-07-30 09:55:56,search,/page/31,SESS_001064,desktop,Firefox,84.239.157.82,Mozilla/5.0 (compatible)
EVT_00000250,CUST_000167,2025-07-22 09:55:56,purchase_start,/page/48,SESS_001726,desktop,Safari,130.213.131.137,Mozilla/5.0 (compatible)
EVT_00000251,CUST_000502,2025-06-12 09:55:56,purchase_start,/page/20,SESS_000973,mobile,Safari,85.173.29.251,Mozilla/5.0 (compatible)
EVT_00000252,CUST_000427,2025-06-28 09:55:56,page_view,/page/47,SESS_001787,mobile,Chrome,153.122.68.248,Mozilla/5.0 (compatible)
EVT_00000253,CUST_000672,2025-06-28 09:55:56,purchase_start,/page/15,SESS_001478,desktop,Edge,44.135.162.185,Mozilla/5.0 (compatible)
EVT_00000254,CUST_000635,2025-07-24 09:55:56,logout,/page/44,SESS_000497,desktop,Chrome,49.5.113.81,Mozilla/5.0 (compatible)
EVT_00000255,CUST_000429,2025-08-22 09:55:56,click,/page/45,SESS_000418,desktop,Edge,224.218.189.187,Mozilla/5.0 (compatible)
EVT_00000256,CUST_000064,2025-06-12 09:55:56,logout,/page/34,SESS_000425,mobile,Edge,135.97.81.245,Mozilla/5.0 (compatible)
EVT_00000257,CUST_000178,2025-07-14 09:55:56,purchase_start,/page/22,SESS_001119,desktop,Safari,157.124.50.246,Mozilla/5.0 (compatible)
EVT_00000258,CUST_000253,2025-08-06 09:55:56,purchase_start,/page/20,SESS_000461,tablet,Safari,198.74.181.54,Mozilla/5.0 (compatible)
EVT_00000259,CUST_000707,2025-06-12 09:55:56,click,/page/21,SESS_000983,desktop,Safari,74.32.147.174,Mozilla/5.0 (compatible)
EVT_00000260,CUST_000557,2025-07-24 09:55:56,click,/page/23,SESS_001956,mobile,Firefox,75.11.74.245,Mozilla/5.0 (compatible)
EVT_00000261,CUST_000732,2025-08-31 09:55:56,page_view,/page/29,SESS_001344,desktop,Edge,55.52.212.138,Mozilla/5.0 (compatible)
EVT_00000262,CUST_000278,2025-07-01 09:55:56,purchase_complete,/page/18,SESS_000282,desktop,Firefox,63.13.172.232,Mozilla/5.0 (compatible)
EVT_00000263,CUST_000544,2025-08-13 09:55:56,purchase_complete,/page/15,SESS_000108,desktop,Safari,184.121.26.175,Mozilla/5.0 (compatible)
EVT_00000264,CUST_000790,2025-08-24 09:55:56,login,/page/36,SESS_001903,desktop,Edge,123.167.52.194,Mozilla/5.0 (compatible)
EVT_00000265,CUST_000988,2025-08-05 09:55:56,page_view,/page/19,SESS_001323,desktop,Chrome,167.147.60.137,Mozilla/5.0 (compatible)
EVT_00000266,CUST_000757,2025-09-06 09:55:56,logout,/page/27,SESS_001807,mobile,Chrome,215.102.202.127,Mozilla/5.0 (compatible)
EVT_00000267,CUST_000191,2025-08-04 09:55:56,login,/page/1,SESS_000612,mobile,Chrome,238.252.86.73,Mozilla/5.0 (compatible)
EVT_00000268,CUST_000466,2025-06-20 09:55:56,purchase_start,/page/34,SESS_001012,mobile,Firefox,218.130.120.70,Mozilla/5.0 (compatible)
EVT_00000269,CUST_000198,2025-08-27 09:55:56,page_view,/page/11,SESS_001498,desktop,Safari,184.48.4.189,Mozilla/5.0 (compatible)
EVT_00000270,CUST_000346,2025-08-04 09:55:56,purchase_start,/page/44,SESS_001551,desktop,Edge,212.110.132.84,Mozilla/5.0 (compatible)
EVT_00000271,CUST_000089,2025-07-21 09:55:56,purchase_complete,/page/7,SESS_000379,tablet,Edge,83.240.64.2,Mozilla/5.0 (compatible)
EVT_00000272,CUST_000268,2025-07-23 09:55:56,logout,/page/29,SESS_001544,desktop,Safari,78.150.186.147,Mozilla/5.0 (compatible)
EVT_00000273,CUST_000012,2025-08-08 09:55:56,purchase_complete,/page/24,SESS_001419,desktop,Chrome,120.79.41.104,Mozilla/5.0 (compatible)
EVT_00000274,CUST_000703,2025-07-08 09:55:56,purchase_complete,/page/50,SESS_000637,mobile,Safari,95.158.57.57,Mozilla/5.0 (compatible)
EVT_00000275,CUST_000981,2025-08-24 09:55:56,click,/page/10,SESS_000932,mobile,Safari,107.180.141.234,Mozilla/5.0 (compatible)
EVT_00000276,CUST_000483,2025-07-04 09:55:56,search,/page/43,SESS_001691,desktop,Firefox,175.194.153.224,Mozilla/5.0 (compatible)
EVT_00000277,CUST_000807,2025-08-31 09:55:56,purchase_start,/page/29,SESS_001082,mobile,Chrome,235.145.29.16,Mozilla/5.0 (compatible)
EVT_00000278,CUST_000849,2025-07-02 09:55:56,purchase_start,/page/13,SESS_001173,mobile,Firefox,84.219.134.114,Mozilla/5.0 (compatible)
EVT_00000279,CUST_000120,2025-06-15 09:55:56,logout,/page/46,SESS_001195,desktop,Edge,208.15.117.34,Mozilla/5.0 (compatible)
EVT_00000280,CUST_000526,2025-07-19 09:55:56,click,/page/37,SESS_000119,mobile,Safari,186.6.102.66,Mozilla/5.0 (compatible)
EVT_00000281,CUST_000837,2025-09-10 09:55:56,purchase_complete,/page/14,SESS_001185,desktop,Edge,89.180.17.139,Mozilla/5.0 (compatible)
EVT_00000282,CUST_000062,2025-09-02 09:55:56,click,/page/3,SESS_000588,desktop,Firefox,197.165.251.187,Mozilla/5.0 (compatible)
EVT_00000283,CUST_000662,2025-07-19 09:55:56,page_view,/page/25,SESS_000919,mobile,Edge,97.21.175.247,Mozilla/5.0 (compatible)
EVT_00000284,CUST_000678,2025-07-03 09:55:56,logout,/page/42,SESS_001762,desktop,Firefox,255.138.101.136,Mozilla/5.0 (compatible)
EVT_00000285,CUST_000131,2025-08-13 09:55:56,search,/page/1,SESS_001549,desktop,Safari,119.173.185.140,Mozilla/5.0 (compatible)
EVT_00000286,CUST_000435,2025-07-04 09:55:56,click,/page/15,SESS_000507,desktop,Firefox,71.49.240.225,Mozilla/5.0 (compatible)
EVT_00000287,CUST_000743,2025-08-27 09:55:56,login,/page/43,SESS_000859,mobile,Chrome,62.53.18.26,Mozilla/5.0 (compatible)
EVT_00000288,CUST_000609,2025-09-06 09:55:56,click,/page/39,SESS_001377,mobile,Chrome,63.190.12.103,Mozilla/5.0 (compatible)
EVT_00000289,CUST_000450,2025-08-12 09:55:56,purchase_start,/page/14,SESS_001545,mobile,Chrome,36.129.255.75,Mozilla/5.0 (compatible)
EVT_00000290,CUST_000240,2025-06-29 09:55:56,page_view,/page/37,SESS_001225,mobile,Safari,61.78.225.37,Mozilla/5.0 (compatible)
EVT_00000291,CUST_000677,2025-07-06 09:55:56,logout,/page/27,SESS_000616,desktop,Firefox,161.174.110.143,Mozilla/5.0 (compatible)
EVT_00000292,CUST_000508,2025-09-04 09:55:56,page_view,/page/42,SESS_001375,desktop,Safari,179.107.105.39,Mozilla/5.0 (compatible)
EVT_00000293,CUST_000308,2025-07-24 09:55:56,logout,/page/49,SESS_001102,desktop,Firefox,77.220.182.37,Mozilla/5.0 (compatible)
EVT_00000294,CUST_000826,2025-07-13 09:55:56,login,/page/36,SESS_000846,tablet,Firefox,100.63.66.53,Mozilla/5.0 (compatible)
EVT_00000295,CUST_000339,2025-06-20 09:55:56,login,/page/29,SESS_001735,desktop,Firefox,14.69.97.173,Mozilla/5.0 (compatible)
EVT_00000296,CUST_000620,2025-06-25 09:55:56,login,/page/5,SESS_000386,mobile,Firefox,123.54.223.233,Mozilla/5.0 (compatible)
EVT_00000297,CUST_000341,2025-08-03 09:55:56,login,/page/14,SESS_001920,desktop,Chrome,192.194.123.235,Mozilla/5.0 (compatible)
EVT_00000298,CUST_000249,2025-06-13 09:55:56,purchase_start,/page/46,SESS_000419,desktop,Firefox,142.83.199.73,Mozilla/5.0 (compatible)
EVT_00000299,CUST_000390,2025-07-13 09:55:56,purchase_start,/page/42,SESS_000736,desktop,Safari,132.226.128.120,Mozilla/5.0 (compatible)
EVT_00000300,CUST_000101,2025-07-12 09:55:56,search,/page/21,SESS_001873,desktop,Safari,106.12.145.222,Mozilla/5.0 (compatible)
EVT_00000301,CUST_000227,2025-08-23 09:55:56,login,/page/17,SESS_001134,tablet,Edge,76.40.51.85,Mozilla/5.0 (compatible)
EVT_00000302,CUST_000236,2025-07-24 09:55:56,purchase_start,/page/16,SESS_001023,mobile,Safari,66.196.211.126,Mozilla/5.0 (compatible)
EVT_00000303,CUST_000990,2025-06-20 09:55:56,purchase_complete,/page/32,SESS_000944,desktop,Safari,44.36.185.140,Mozilla/5.0 (compatible)
EVT_00000304,CUST_000501,2025-08-18 09:55:56,purchase_start,/page/42,SESS_001961,desktop,Chrome,215.217.20.242,Mozilla/5.0 (compatible)
EVT_00000305,CUST_000838,2025-06-17 09:55:56,login,/page/49,SESS_000014,desktop,Firefox,18.182.39.3,Mozilla/5.0 (compatible)
EVT_00000306,CUST_000224,2025-07-08 09:55:56,click,/page/24,SESS_000124,mobile,Edge,169.125.5.2,Mozilla/5.0 (compatible)
EVT_00000307,CUST_000545,2025-07-02 09:55:56,click,/page/1,SESS_000035,mobile,Safari,138.251.74.5,Mozilla/5.0 (compatible)
EVT_00000308,CUST_000515,2025-06-13 09:55:56,purchase_complete,/page/28,SESS_001652,tablet,Firefox,28.236.25.135,Mozilla/5.0 (compatible)
EVT_00000309,CUST_000153,2025-08-11 09:55:56,logout,/page/40,SESS_001079,desktop,Safari,69.204.102.21,Mozilla/5.0 (compatible)
EVT_00000310,CUST_000383,2025-07-21 09:55:56,click,/page/37,SESS_000499,tablet,Firefox,77.176.212.218,Mozilla/5.0 (compatible)
EVT_00000311,CUST_000083,2025-06-19 09:55:56,search,/page/42,SESS_001556,desktop,Edge,98.97.142.122,Mozilla/5.0 (compatible)
EVT_00000312,CUST_000058,2025-06-21 09:55:56,login,/page/45,SESS_000351,desktop,Edge,166.201.85.145,Mozilla/5.0 (compatible)
EVT_00000313,CUST_000879,2025-08-29 09:55:56,purchase_start,/page/3,SESS_000471,desktop,Edge,70.12.237.20,Mozilla/5.0 (compatible)
EVT_00000314,CUST_000701,2025-08-06 09:55:56,purchase_start,/page/37,SESS_001348,desktop,Safari,5.247.54.151,Mozilla/5.0 (compatible)
EVT_00000315,CUST_000148,2025-07-22 09:55:56,login,/page/20,SESS_000333,mobile,Edge,174.230.139.85,Mozilla/5.0 (compatible)
EVT_00000316,CUST_000394,2025-08-24 09:55:56,search,/page/45,SESS_001484,desktop,Safari,14.26.112.60,Mozilla/5.0 (compatible)
EVT_00000317,CUST_000859,2025-09-01 09:55:56,page_view,/page/39,SESS_001575,mobile,Edge,249.199.84.8,Mozilla/5.0 (compatible)
EVT_00000318,CUST_000650,2025-08-07 09:55:56,search,/page/29,SESS_001005,desktop,Edge,111.48.175.150,Mozilla/5.0 (compatible)
EVT_00000319,CUST_000677,2025-07-24 09:55:56,login,/page/50,SESS_001267,desktop,Firefox,183.19.22.69,Mozilla/5.0 (compatible)
EVT_00000320,CUST_000158,2025-07-24 09:55:56,purchase_complete,/page/41,SESS_000316,mobile,Safari,93.28.24.2,Mozilla/5.0 (compatible)
EVT_00000321,CUST_000966,2025-08-02 09:55:56,click,/page/24,SESS_001560,desktop,Firefox,23.48.111.115,Mozilla/5.0 (compatible)
EVT_00000322,CUST_000571,2025-07-01 09:55:56,purchase_start,/page/27,SESS_000212,desktop,Safari,142.24.153.154,Mozilla/5.0 (compatible)
EVT_00000323,CUST_000804,2025-07-31 09:55:56,search,/page/25,SESS_000026,desktop,Edge,200.22.186.231,Mozilla/5.0 (compatible)
EVT_00000324,CUST_000573,2025-08-10 09:55:56,purchase_start,/page/34,SESS_000348,mobile,Firefox,36.69.78.69,Mozilla/5.0 (compatible)
EVT_00000325,CUST_000505,2025-08-23 09:55:56,login,/page/11,SESS_000891,desktop,Safari,124.201.20.93,Mozilla/5.0 (compatible)
EVT_00000326,CUST_000258,2025-08-10 09:55:56,purchase_complete,/page/41,SESS_001016,mobile,Firefox,118.28.35.78,Mozilla/5.0 (compatible)
EVT_00000327,CUST_000007,2025-07-22 09:55:56,page_view,/page/40,SESS_000779,mobile,Safari,113.86.111.209,Mozilla/5.0 (compatible)
EVT_00000328,CUST_000844,2025-06-19 09:55:56,purchase_start,/page/9,SESS_000616,desktop,Firefox,123.81.46.247,Mozilla/5.0 (compatible)
EVT_00000329,CUST_000408,2025-08-01 09:55:56,page_view,/page/48,SESS_001424,mobile,Firefox,84.97.72.210,Mozilla/5.0 (compatible)
EVT_00000330,CUST_000805,2025-07-22 09:55:56,page_view,/page/8,SESS_001909,mobile,Firefox,175.197.141.7,Mozilla/5.0 (compatible)
EVT_00000331,CUST_000976,2025-07-13 09:55:56,purchase_complete,/page/14,SESS_000898,mobile,Chrome,210.218.204.204,Mozilla/5.0 (compatible)
EVT_00000332,CUST_000419,2025-06-16 09:55:56,click,/page/9,SESS_001298,desktop,Safari,169.40.184.109,Mozilla/5.0 (compatible)
EVT_00000333,CUST_000809,2025-07-24 09:55:56,login,/page/29,SESS_001225,desktop,Edge,137.130.237.236,Mozilla/5.0 (compatible)
EVT_00000334,CUST_000891,2025-06-14 09:55:56,click,/page/35,SESS_000076,mobile,Safari,180.230.208.138,Mozilla/5.0 (compatible)
EVT_00000335,CUST_000609,2025-06-21 09:55:56,login,/page/7,SESS_001575,desktop,Safari,43.166.157.12,Mozilla/5.0 (compatible)
EVT_00000336,CUST_000577,2025-06-20 09:55:56,purchase_complete,/page/42,SESS_000819,tablet,Safari,248.204.111.28,Mozilla/5.0 (compatible)
EVT_00000337,CUST_000011,2025-08-29 09:55:56,page_view,/page/15,SESS_001046,mobile,Firefox,115.96.101.119,Mozilla/5.0 (compatible)
EVT_00000338,CUST_000791,2025-06-16 09:55:56,purchase_start,/page/45,SESS_001025,desktop,Chrome,124.27.76.107,Mozilla/5.0 (compatible)
EVT_00000339,CUST_000943,2025-08-31 09:55:56,login,/page/47,SESS_000291,desktop,Safari,117.201.53.134,Mozilla/5.0 (compatible)
EVT_00000340,CUST_000495,2025-07-28 09:55:56,click,/page/7,SESS_000898,mobile,Edge,82.18.77.12,Mozilla/5.0 (compatible)
EVT_00000341,CUST_000830,2025-06-12 09:55:56,login,/page/2,SESS_001740,desktop,Chrome,174.205.43.239,Mozilla/5.0 (compatible)
EVT_00000342,CUST_000759,2025-08-10 09:55:56,purchase_start,/page/12,SESS_001131,desktop,Edge,246.119.60.205,Mozilla/5.0 (compatible)
EVT_00000343,CUST_000415,2025-06-22 09:55:56,logout,/page/12,SESS_001312,mobile,Edge,8.189.158.227,Mozilla/5.0 (compatible)
EVT_00000344,CUST_000203,2025-07-15 09:55:56,purchase_start,/page/28,SESS_000797,desktop,Firefox,53.72.193.181,Mozilla/5.0 (compatible)
EVT_00000345,CUST_000829,2025-09-02 09:55:56,purchase_start,/page/7,SESS_001638,mobile,Firefox,94.84.51.118,Mozilla/5.0 (compatible)
