transaction_id,customer_id,transaction_date,amount,currency,transaction_type,merchant,category,payment_method,status
TXN_00000247,CUST_000929,2025-03-01 09:55:56,381.89,USD,refund,Home Depot,retail,debit_card,failed
TXN_00000248,CUST_000403,2024-12-14 09:55:56,136.07,GBP,purchase,Amazon,entertainment,bank_transfer,completed
TXN_00000249,CUST_000558,2025-02-05 09:55:56,536.61,EUR,refund,McDonald's,entertainment,debit_card,completed
TXN_00000250,CUST_000960,2025-07-15 09:55:56,41.9,USD,purchase,Best Buy,food,credit_card,completed
TXN_00000251,CUST_000035,2025-01-25 09:55:56,601.81,EUR,purchase,Best Buy,transportation,credit_card,completed
TXN_00000252,CUST_000240,2024-12-08 09:55:56,225.1,EUR,purchase,Target,healthcare,paypal,completed
TXN_00000253,CUST_000939,2024-11-20 09:55:56,325.71,USD,transfer,Best Buy,entertainment,debit_card,failed
TXN_00000254,CUST_000534,2025-05-20 09:55:56,419.42,USD,refund,Starbucks,healthcare,bank_transfer,completed
TXN_00000255,CUST_000353,2024-10-16 09:55:56,674.63,EUR,transfer,Starbucks,utilities,debit_card,completed
TXN_00000256,CUST_000189,2024-12-09 09:55:56,478.78,EUR,transfer,Target,utilities,credit_card,completed
TXN_00000257,CUST_000992,2025-02-09 09:55:56,561.71,USD,refund,Costco,food,paypal,completed
TXN_00000258,CUST_000945,2025-01-23 09:55:56,848.66,USD,refund,Amazon,entertainment,bank_transfer,completed
TXN_00000259,CUST_000618,2025-08-21 09:55:56,874.88,USD,refund,McDonald's,food,paypal,completed
TXN_00000260,CUST_000931,2025-09-03 09:55:56,219.69,USD,purchase,McDonald's,food,debit_card,completed
TXN_00000261,CUST_000246,2024-12-02 09:55:56,328.4,USD,deposit,Home Depot,entertainment,paypal,completed
TXN_00000262,CUST_000904,2024-12-30 09:55:56,471.34,EUR,deposit,Home Depot,food,paypal,completed
TXN_00000263,CUST_000047,2024-11-26 09:55:56,865.44,EUR,purchase,Costco,healthcare,bank_transfer,completed
TXN_00000264,CUST_000201,2025-03-26 09:55:56,237.72,USD,refund,McDonald's,healthcare,paypal,completed
TXN_00000265,CUST_000842,2025-01-03 09:55:56,966.84,USD,deposit,McDonald's,food,paypal,completed
TXN_00000266,CUST_000738,2024-12-05 09:55:56,493.43,GBP,purchase,Amazon,retail,credit_card,completed
TXN_00000267,CUST_000423,2025-07-02 09:55:56,844.12,USD,refund,Amazon,food,bank_transfer,completed
TXN_00000268,CUST_000633,2024-10-19 09:55:56,670.09,USD,deposit,McDonald's,retail,credit_card,completed
TXN_00000269,CUST_000422,2025-09-04 09:55:56,26.56,EUR,transfer,Amazon,healthcare,bank_transfer,completed
TXN_00000270,CUST_000932,2025-06-11 09:55:56,115.95,USD,refund,Best Buy,food,paypal,completed
TXN_00000271,CUST_000274,2025-02-19 09:55:56,88.23,GBP,deposit,Best Buy,transportation,debit_card,completed
TXN_00000272,CUST_000848,2025-07-31 09:55:56,657.2,EUR,purchase,Walmart,utilities,bank_transfer,completed
TXN_00000273,CUST_000488,2025-08-13 09:55:56,640.38,EUR,purchase,McDonald's,utilities,paypal,completed
TXN_00000274,CUST_000879,2025-07-24 09:55:56,895.84,GBP,refund,Best Buy,transportation,bank_transfer,completed
TXN_00000275,CUST_000947,2025-08-03 09:55:56,687.58,USD,purchase,Target,entertainment,credit_card,failed
TXN_00000276,CUST_000602,2025-06-29 09:55:56,754.73,EUR,deposit,Walmart,entertainment,debit_card,completed
TXN_00000277,CUST_000581,2025-02-23 09:55:56,680.26,USD,deposit,Target,transportation,credit_card,completed
TXN_00000278,CUST_000998,2025-03-17 09:55:56,63.16,USD,purchase,Home Depot,healthcare,bank_transfer,failed
TXN_00000279,CUST_000335,2025-08-26 09:55:56,637.78,EUR,deposit,McDonald's,food,paypal,completed
TXN_00000280,CUST_000385,2025-02-01 09:55:56,193.88,USD,deposit,Walmart,healthcare,paypal,completed
TXN_00000281,CUST_000731,2025-08-04 09:55:56,91.22,USD,refund,Starbucks,entertainment,paypal,completed
TXN_00000282,CUST_000006,2025-04-06 09:55:56,450.29,EUR,purchase,Target,retail,debit_card,completed
TXN_00000283,CUST_000571,2024-11-30 09:55:56,517.32,USD,purchase,Home Depot,healthcare,credit_card,completed
TXN_00000284,CUST_000804,2025-03-28 09:55:56,865.08,USD,deposit,Starbucks,retail,debit_card,completed
TXN_00000285,CUST_000174,2024-09-25 09:55:56,386.92,USD,transfer,Costco,utilities,debit_card,completed
TXN_00000286,CUST_000446,2025-04-22 09:55:56,426.89,USD,purchase,Home Depot,entertainment,debit_card,completed
TXN_00000287,CUST_000508,2024-11-10 09:55:56,620.5,USD,refund,Costco,retail,bank_transfer,completed
TXN_00000288,CUST_000636,2025-02-28 09:55:56,806.04,USD,transfer,Starbucks,transportation,debit_card,completed
TXN_00000289,CUST_000618,2024-09-20 09:55:56,208.84,USD,deposit,Home Depot,entertainment,bank_transfer,failed
TXN_00000290,CUST_000801,2025-05-09 09:55:56,332.63,USD,deposit,Home Depot,retail,debit_card,completed
TXN_00000291,CUST_000559,2025-06-10 09:55:56,684.9,USD,deposit,Best Buy,utilities,paypal,completed
TXN_00000292,CUST_000071,2025-02-13 09:55:56,676.25,USD,transfer,Best Buy,entertainment,debit_card,completed
TXN_00000293,CUST_000809,2025-03-01 09:55:56,83.23,GBP,deposit,Starbucks,healthcare,bank_transfer,completed
TXN_00000294,CUST_000810,2025-03-10 09:55:56,704.62,EUR,purchase,Walmart,food,paypal,completed
TXN_00000295,CUST_000628,2025-08-19 09:55:56,567.59,USD,deposit,Home Depot,utilities,credit_card,completed
TXN_00000296,CUST_000265,2025-05-20 09:55:56,515.57,USD,refund,McDonald's,entertainment,bank_transfer,completed
TXN_00000297,CUST_000696,2024-11-13 09:55:56,693.53,USD,purchase,McDonald's,retail,paypal,completed
TXN_00000298,CUST_000985,2025-07-29 09:55:56,124.91,GBP,refund,Home Depot,entertainment,paypal,completed
TXN_00000299,CUST_000212,2024-12-18 09:55:56,488.1,USD,deposit,McDonald's,entertainment,credit_card,completed
TXN_00000300,CUST_000830,2024-09-12 09:55:56,123.93,EUR,purchase,Target,transportation,debit_card,completed
TXN_00000301,CUST_000566,2025-06-21 09:55:56,337.68,USD,deposit,Best Buy,utilities,debit_card,completed
TXN_00000302,CUST_000674,2025-02-01 09:55:56,401.63,EUR,refund,McDonald's,healthcare,bank_transfer,completed
TXN_00000303,CUST_000722,2025-05-24 09:55:56,213.73,EUR,purchase,Walmart,healthcare,debit_card,completed
TXN_00000304,CUST_000202,2025-01-19 09:55:56,122.82,USD,deposit,Home Depot,healthcare,bank_transfer,completed
TXN_00000305,CUST_000602,2025-07-14 09:55:56,354.45,EUR,refund,Costco,healthcare,credit_card,completed
TXN_00000306,CUST_000321,2025-07-12 09:55:56,246.19,USD,transfer,Target,healthcare,bank_transfer,completed
TXN_00000307,CUST_000142,2024-11-20 09:55:56,389.87,USD,refund,Target,utilities,paypal,completed
TXN_00000308,CUST_000323,2025-01-23 09:55:56,623.22,EUR,purchase,McDonald's,food,debit_card,completed
TXN_00000309,CUST_000987,2024-11-27 09:55:56,510.38,USD,deposit,Starbucks,transportation,bank_transfer,completed
TXN_00000310,CUST_000085,2024-11-25 09:55:56,40.55,EUR,transfer,Amazon,entertainment,debit_card,completed
TXN_00000311,CUST_000173,2025-01-19 09:55:56,569.99,EUR,deposit,Walmart,healthcare,credit_card,completed
TXN_00000312,CUST_000557,2025-03-07 09:55:56,546.62,EUR,deposit,Best Buy,utilities,credit_card,completed
TXN_00000313,CUST_000670,2025-05-07 09:55:56,304.73,GBP,deposit,Costco,entertainment,credit_card,completed
TXN_00000314,CUST_000121,2025-05-12 09:55:56,217.78,EUR,transfer,Starbucks,food,debit_card,completed
TXN_00000315,CUST_000834,2025-05-28 09:55:56,807.39,USD,transfer,Target,entertainment,paypal,completed
TXN_00000316,CUST_000274,2024-12-21 09:55:56,985.63,USD,purchase,Target,utilities,credit_card,failed
TXN_00000317,CUST_000888,2024-10-10 09:55:56,135.62,EUR,refund,Target,transportation,paypal,completed
TXN_00000318,CUST_000780,2024-09-29 09:55:56,398.77,USD,transfer,Starbucks,utilities,bank_transfer,completed
TXN_00000319,CUST_000814,2025-07-25 09:55:56,408.82,EUR,transfer,McDonald's,utilities,paypal,completed
TXN_00000320,CUST_000890,2025-07-25 09:55:56,733.62,USD,transfer,Walmart,healthcare,bank_transfer,completed
TXN_00000321,CUST_000440,2025-05-25 09:55:56,499.77,USD,transfer,Home Depot,healthcare,debit_card,completed
TXN_00000322,CUST_000497,2025-03-19 09:55:56,895.21,EUR,purchase,Walmart,transportation,bank_transfer,completed
TXN_00000323,CUST_000952,2025-06-22 09:55:56,446.87,USD,deposit,Best Buy,transportation,debit_card,pending
TXN_00000324,CUST_000310,2025-06-21 09:55:56,875.68,EUR,purchase,Home Depot,entertainment,credit_card,completed
TXN_00000325,CUST_000926,2024-10-13 09:55:56,173.87,USD,transfer,Best Buy,utilities,credit_card,completed
TXN_00000326,CUST_000002,2025-05-24 09:55:56,482.04,USD,refund,McDonald's,retail,credit_card,completed
TXN_00000327,CUST_000837,2025-07-11 09:55:56,988.27,USD,refund,McDonald's,retail,debit_card,completed
TXN_00000328,CUST_000749,2025-07-20 09:55:56,112.17,USD,transfer,Target,utilities,debit_card,completed
TXN_00000329,CUST_000694,2025-06-29 09:55:56,77.73,USD,refund,McDonald's,entertainment,debit_card,completed
TXN_00000330,CUST_000156,2025-02-12 09:55:56,619.92,USD,refund,Walmart,retail,debit_card,completed
TXN_00000331,CUST_000604,2025-02-26 09:55:56,358.02,USD,refund,Best Buy,entertainment,credit_card,completed
TXN_00000332,CUST_000616,2024-11-07 09:55:56,723.97,USD,purchase,Costco,food,debit_card,completed
TXN_00000333,CUST_000303,2024-10-15 09:55:56,64.02,EUR,refund,McDonald's,utilities,credit_card,completed
TXN_00000334,CUST_000654,2024-11-10 09:55:56,80.3,EUR,purchase,Home Depot,entertainment,debit_card,completed
TXN_00000335,CUST_000860,2024-11-23 09:55:56,426.65,USD,refund,McDonald's,retail,credit_card,completed
TXN_00000336,CUST_000015,2025-04-29 09:55:56,223.59,GBP,deposit,Costco,transportation,bank_transfer,completed
TXN_00000337,CUST_000412,2025-07-30 09:55:56,644.13,USD,refund,Costco,retail,paypal,completed
TXN_00000338,CUST_000944,2025-05-29 09:55:56,974.57,USD,transfer,Starbucks,healthcare,credit_card,completed
TXN_00000339,CUST_000448,2025-05-11 09:55:56,67.33,USD,deposit,Walmart,utilities,credit_card,completed
TXN_00000340,CUST_000760,2024-10-09 09:55:56,743.25,USD,refund,Amazon,food,bank_transfer,failed
TXN_00000341,CUST_000536,2024-12-20 09:55:56,785.16,EUR,refund,Home Depot,food,paypal,completed
TXN_00000342,CUST_000121,2025-08-26 09:55:56,341.66,USD,purchase,Costco,transportation,credit_card,completed
TXN_00000343,CUST_000524,2025-03-10 09:55:56,64.88,EUR,refund,Home Depot,food,paypal,completed
TXN_00000344,CUST_000916,2024-11-21 09:55:56,677.38,USD,purchase,Amazon,retail,debit_card,completed
TXN_00000345,CUST_000373,2025-02-26 09:55:56,921.02,USD,purchase,Starbucks,food,paypal,completed
TXN_00000346,CUST_000938,2025-03-31 09:55:56,278.55,USD,transfer,Walmart,healthcare,credit_card,completed
TXN_00000347,CUST_000824,2024-12-20 09:55:56,981.6,GBP,purchase,McDonald's,entertainment,paypal,completed
TXN_00000348,CUST_000567,2025-01-20 09:55:56,17.89,USD,transfer,Best Buy,utilities,paypal,completed
TXN_00000349,CUST_000506,2025-06-02 09:55:56,735.14,USD,refund,Target,retail,bank_transfer,completed
TXN_00000350,CUST_000555,2025-03-17 09:55:56,639.58,USD,purchase,Home Depot,retail,bank_transfer,completed
TXN_00000351,CUST_000745,2025-04-06 09:55:56,112.91,USD,refund,Starbucks,utilities,credit_card,failed
TXN_00000352,CUST_000146,2024-09-11 09:55:56,287.03,USD,refund,Starbucks,transportation,paypal,completed
TXN_00000353,CUST_000766,2025-07-29 09:55:56,584.96,USD,deposit,Walmart,healthcare,credit_card,completed
TXN_00000354,CUST_000988,2025-07-06 09:55:56,244.4,USD,transfer,Starbucks,transportation,paypal,completed
TXN_00000355,CUST_000279,2025-05-14 09:55:56,83.94,USD,purchase,Target,retail,debit_card,completed
TXN_00000356,CUST_000322,2025-02-14 09:55:56,129.53,USD,refund,McDonald's,entertainment,bank_transfer,completed
TXN_00000357,CUST_000123,2025-07-26 09:55:56,166.04,USD,purchase,Best Buy,entertainment,debit_card,completed
TXN_00000358,CUST_000255,2025-03-12 09:55:56,402.28,USD,transfer,Costco,food,credit_card,failed
TXN_00000359,CUST_000876,2025-01-22 09:55:56,560.39,USD,purchase,McDonald's,retail,debit_card,completed
TXN_00000360,CUST_000064,2025-05-20 09:55:56,139.41,EUR,transfer,Walmart,healthcare,paypal,pending
TXN_00000361,CUST_000077,2025-08-30 09:55:56,997.19,USD,deposit,Target,retail,paypal,completed
TXN_00000362,CUST_000965,2025-01-17 09:55:56,60.13,GBP,deposit,Starbucks,utilities,credit_card,completed
TXN_00000363,CUST_000437,2025-06-14 09:55:56,360.4,GBP,transfer,Costco,utilities,debit_card,completed
TXN_00000364,CUST_000635,2024-10-30 09:55:56,253.33,USD,deposit,McDonald's,retail,credit_card,completed
TXN_00000365,CUST_000141,2025-02-08 09:55:56,207.46,EUR,refund,Amazon,utilities,paypal,completed
TXN_00000366,CUST_000801,2025-01-05 09:55:56,350.59,USD,transfer,Starbucks,entertainment,debit_card,completed
TXN_00000367,CUST_000612,2025-05-21 09:55:56,39.01,EUR,transfer,Amazon,utilities,paypal,completed
TXN_00000368,CUST_000239,2025-06-21 09:55:56,109.13,USD,transfer,Amazon,food,bank_transfer,completed
TXN_00000369,CUST_000860,2025-06-14 09:55:56,184.34,USD,transfer,Amazon,transportation,paypal,pending
TXN_00000370,CUST_000578,2025-06-30 09:55:56,567.48,USD,deposit,Costco,food,bank_transfer,completed
TXN_00000371,CUST_000058,2025-05-14 09:55:56,605.65,USD,deposit,Amazon,entertainment,debit_card,completed
TXN_00000372,CUST_000349,2025-06-12 09:55:56,919.59,EUR,transfer,Amazon,retail,debit_card,completed
TXN_00000373,CUST_000940,2025-06-30 09:55:56,776.62,EUR,transfer,Walmart,entertainment,bank_transfer,completed
TXN_00000374,CUST_000345,2025-04-09 09:55:56,329.38,GBP,deposit,McDonald's,transportation,paypal,completed
TXN_00000375,CUST_000992,2024-11-27 09:55:56,696.62,GBP,transfer,Best Buy,transportation,debit_card,completed
TXN_00000376,CUST_000752,2024-09-23 09:55:56,301.57,USD,purchase,Starbucks,healthcare,credit_card,completed
TXN_00000377,CUST_000326,2024-11-01 09:55:56,228.69,USD,deposit,Target,entertainment,credit_card,completed
TXN_00000378,CUST_000328,2025-06-17 09:55:56,639.82,GBP,transfer,McDonald's,retail,paypal,completed
TXN_00000379,CUST_000710,2025-08-07 09:55:56,356.98,EUR,purchase,Amazon,utilities,bank_transfer,completed
TXN_00000380,CUST_000993,2025-06-17 09:55:56,885.71,USD,deposit,Home Depot,healthcare,bank_transfer,completed
TXN_00000381,CUST_000491,2024-11-19 09:55:56,654.46,USD,refund,McDonald's,retail,credit_card,completed
TXN_00000382,CUST_000327,2025-04-30 09:55:56,952.15,USD,refund,Starbucks,food,credit_card,completed
TXN_00000383,CUST_000920,2025-07-25 09:55:56,344.57,GBP,deposit,Amazon,utilities,debit_card,completed
TXN_00000384,CUST_000445,2025-06-22 09:55:56,63.02,USD,refund,Starbucks,transportation,paypal,completed
TXN_00000385,CUST_000305,2025-05-12 09:55:56,104.96,USD,deposit,Target,retail,paypal,completed
TXN_00000386,CUST_000090,2025-04-13 09:55:56,825.66,USD,deposit,Best Buy,retail,credit_card,completed
TXN_00000387,CUST_000654,2025-04-14 09:55:56,977.29,USD,purchase,Costco,utilities,bank_transfer,completed
TXN_00000388,CUST_000677,2025-04-28 09:55:56,100.23,USD,refund,Home Depot,utilities,paypal,completed
TXN_00000389,CUST_000046,2025-04-29 09:55:56,445.34,USD,transfer,Amazon,food,credit_card,completed
TXN_00000390,CUST_000353,2024-12-07 09:55:56,419.85,EUR,refund,Amazon,utilities,bank_transfer,failed
TXN_00000391,CUST_000704,2025-01-10 09:55:56,576.99,USD,transfer,Walmart,utilities,credit_card,completed
TXN_00000392,CUST_000923,2024-12-20 09:55:56,802.45,USD,refund,Walmart,utilities,debit_card,pending
TXN_00000393,CUST_000172,2025-05-25 09:55:56,810.38,USD,deposit,Walmart,transportation,bank_transfer,completed
TXN_00000394,CUST_000843,2024-10-24 09:55:56,156.4,USD,transfer,Walmart,retail,bank_transfer,completed
TXN_00000395,CUST_000566,2025-03-28 09:55:56,858.06,USD,purchase,Starbucks,retail,bank_transfer,completed
TXN_00000396,CUST_000581,2024-11-13 09:55:56,586.85,GBP,purchase,Walmart,healthcare,credit_card,completed
TXN_00000397,CUST_000889,2024-12-10 09:55:56,881.33,EUR,transfer,Starbucks,transportation,bank_transfer,completed
TXN_00000398,CUST_000485,2025-08-22 09:55:56,180.48,USD,deposit,Amazon,utilities,paypal,completed
TXN_00000399,CUST_000051,2025-01-10 09:55:56,921.63,EUR,purchase,Home Depot,entertainment,paypal,completed
TXN_00000400,CUST_000504,2024-09-19 09:55:56,688.0,GBP,refund,Target,entertainment,bank_transfer,completed
TXN_00000401,CUST_000329,2025-04-26 09:55:56,731.51,USD,purchase,Best Buy,utilities,debit_card,pending
TXN_00000402,CUST_000417,2025-01-05 09:55:56,761.9,EUR,purchase,Target,retail,paypal,completed
TXN_00000403,CUST_000414,2025-07-03 09:55:56,782.71,USD,purchase,Target,food,debit_card,completed
TXN_00000404,CUST_000256,2025-08-25 09:55:56,461.88,GBP,refund,Costco,entertainment,bank_transfer,completed
TXN_00000405,CUST_000651,2025-07-09 09:55:56,684.36,USD,deposit,McDonald's,food,bank_transfer,completed
TXN_00000406,CUST_000359,2025-03-18 09:55:56,171.88,EUR,purchase,Costco,retail,bank_transfer,completed
TXN_00000407,CUST_000875,2024-11-22 09:55:56,782.03,USD,refund,Best Buy,transportation,debit_card,completed
TXN_00000408,CUST_000420,2024-12-22 09:55:56,29.85,EUR,purchase,McDonald's,food,debit_card,completed
TXN_00000409,CUST_000009,2025-05-19 09:55:56,259.87,EUR,transfer,Costco,utilities,bank_transfer,pending
TXN_00000410,CUST_000471,2025-05-04 09:55:56,226.03,USD,deposit,Walmart,retail,paypal,completed
TXN_00000411,CUST_000609,2024-11-03 09:55:56,289.85,USD,deposit,Walmart,entertainment,paypal,completed
TXN_00000412,CUST_000883,2025-04-22 09:55:56,268.54,EUR,transfer,Best Buy,food,debit_card,pending
TXN_00000413,CUST_000825,2024-11-07 09:55:56,410.06,USD,refund,Amazon,transportation,bank_transfer,failed
TXN_00000414,CUST_000266,2025-02-08 09:55:56,410.55,EUR,refund,Home Depot,transportation,debit_card,completed
TXN_00000415,CUST_000654,2025-01-10 09:55:56,907.46,USD,transfer,Target,transportation,debit_card,completed
TXN_00000416,CUST_000483,2025-07-07 09:55:56,743.51,EUR,refund,Home Depot,transportation,credit_card,completed
TXN_00000417,CUST_000229,2025-04-06 09:55:56,426.27,EUR,transfer,Costco,healthcare,paypal,completed
TXN_00000418,CUST_000121,2025-01-13 09:55:56,63.14,USD,purchase,McDonald's,food,credit_card,pending
TXN_00000419,CUST_000391,2024-12-13 09:55:56,305.37,USD,refund,Target,food,paypal,completed
TXN_00000420,CUST_000584,2025-01-19 09:55:56,151.79,EUR,refund,Walmart,utilities,paypal,completed
TXN_00000421,CUST_000182,2025-04-03 09:55:56,638.15,USD,transfer,Best Buy,food,debit_card,completed
TXN_00000422,CUST_000782,2025-07-27 09:55:56,138.11,USD,deposit,Starbucks,utilities,bank_transfer,completed
TXN_00000423,CUST_000039,2024-12-11 09:55:56,207.42,USD,purchase,Home Depot,healthcare,debit_card,completed
TXN_00000424,CUST_000005,2024-10-25 09:55:56,736.27,USD,transfer,Costco,food,credit_card,completed
TXN_00000425,CUST_000603,2025-04-07 09:55:56,175.35,EUR,transfer,Costco,utilities,paypal,completed
TXN_00000426,CUST_000704,2025-07-04 09:55:56,349.31,GBP,transfer,Best Buy,food,bank_transfer,completed
TXN_00000427,CUST_000230,2025-07-05 09:55:56,219.08,USD,refund,Walmart,entertainment,credit_card,completed
TXN_00000428,CUST_000656,2025-05-03 09:55:56,773.54,USD,purchase,Walmart,transportation,credit_card,completed
